"CustomerID","Gender","Location","Tenure_Months","Transaction_Date","Product_Category","Quantity","Avg_Price","Delivery_Charges","Coupon_Status","Transaction_Month","Transaction_Day","Combined_Key"
16770,1,"Chicago",26,"2019-11-24","Apparel",1,41.59,6.5,"0",11,24,"44424-GGOEGAEL091317"
16770,1,"Chicago",26,"2019-11-24","Nest",1,349,6.5,"0",11,24,"44425-GGOENEBQ092299"
16770,1,"Chicago",26,"2019-11-24","Nest-USA",4,79,12.99,"1",11,24,"44426-GGOENEBQ079099"
16770,1,"Chicago",26,"2019-11-24","Nest-USA",1,149,6.5,"0",11,24,"44427-GGOENEBJ079499"
16770,1,"Chicago",26,"2019-11-24","Nest-USA",1,149,6.5,"0",11,24,"44429-GGOENEBQ084699"
16770,1,"Chicago",26,"2019-11-24","Office",1,1.5,6,"0",11,24,"44430-GGOEGFKA022299"
16770,1,"Chicago",26,"2019-11-24","Office",1,0.99,6,"0",11,24,"44430-GGOEGGOA017399"
16770,1,"Chicago",26,"2019-11-24","Nest-USA",2,149,6.5,"0",11,24,"44432-GGOENEBQ084699"
17838,1,"California",14,"2019-01-27","Nest-USA",2,122.77,6.5,"1",1,27,"19022-GGOENEBB078899"
17838,1,"California",14,"2019-01-27","Nest-USA",1,153.71,6.5,"1",1,27,"19023-GGOENEBJ079499"
17838,1,"California",14,"2019-01-27","Apparel",1,20.62,6.5,"1",1,27,"19024-GGOEGAEC033115"
17838,1,"California",14,"2019-01-27","Apparel",1,24.75,6.5,"0",1,27,"19024-GGOEGAEJ035315"
17838,1,"California",14,"2019-01-27","Nest-USA",1,153.71,6.5,"1",1,27,"19024-GGOENEBJ079499"
17838,1,"California",14,"2019-01-27","Nest-USA",1,122.77,6.5,"0",1,27,"19025-GGOENEBQ078999"
17838,1,"California",14,"2019-01-27","Apparel",2,72.2,6.5,"0",1,27,"19026-GGOEGADB059215"
17838,1,"California",14,"2019-01-27","Apparel",2,72.2,6.5,"0",1,27,"19026-GGOEGADB059216"
17838,1,"California",14,"2019-01-27","Apparel",2,72.2,6.5,"1",1,27,"19026-GGOEGADC059315"
17838,1,"California",14,"2019-01-27","Apparel",1,77.36,6.5,"1",1,27,"19026-GGOEGAPB058215"
17838,1,"California",14,"2019-01-27","Apparel",3,14.02,98.74,"1",1,27,"19027-GGOEGAAQ010414"
17838,1,"California",14,"2019-01-27","Apparel",5,14.02,98.74,"1",1,27,"19027-GGOEGAAQ010415"
17838,1,"California",14,"2019-01-27","Apparel",3,14.02,98.74,"0",1,27,"19027-GGOEGAEQ027914"
17838,1,"California",14,"2019-01-27","Apparel",4,14.02,98.74,"1",1,27,"19027-GGOEGAEQ027915"
17838,1,"California",14,"2019-01-27","Apparel",3,19.8,98.74,"1",1,27,"19027-GGOEGALJ036414"
17838,1,"California",14,"2019-01-27","Apparel",3,19.8,98.74,"0",1,27,"19027-GGOEGALJ036415"
17838,1,"California",14,"2019-01-27","Apparel",3,19.8,98.74,"1",1,27,"19027-GGOEGALP036314"
17838,1,"California",14,"2019-01-27","Apparel",5,15.67,98.74,"1",1,27,"19027-GGOEGALQ034215"
17838,1,"California",14,"2019-01-27","Google",5,11.54,98.74,"0",1,27,"19027-GGOEGDHG082499"
17838,1,"California",14,"2019-01-27","Apparel",3,15.67,98.74,"0",1,27,"19027-GGOEYAAJ032514"
17838,1,"California",14,"2019-01-27","Apparel",5,15.67,98.74,"0",1,27,"19027-GGOEYAAJ032515"
17838,1,"California",14,"2019-01-27","Nest-USA",1,153.71,6.5,"1",1,27,"19028-GGOENEBJ079499"
17838,1,"California",14,"2019-01-27","Apparel",1,19.59,6.5,"0",1,27,"19029-GGOEGALJ034413"
17838,1,"California",14,"2019-04-19","Apparel",1,13.29,6,"0",4,19,"26015-GGOEGAAQ033914"
17838,1,"California",14,"2019-04-19","Nest-USA",1,119,6,"0",4,19,"26016-GGOENEBQ078999"
17838,1,"California",14,"2019-04-19","Nest-USA",2,79,6,"1",4,19,"26017-GGOENEBQ079099"
17838,1,"California",14,"2019-04-20","Office",1,1.99,6,"1",4,20,"26020-GGOEYFKQ020699"
17838,1,"California",14,"2019-04-20","Apparel",1,21.99,6,"0",4,20,"26021-GGOEGAAL059014"
17228,0,"Chicago",42,"2019-01-27","Nest-USA",1,122.77,6.5,"1",1,27,"19032-GGOENEBQ078999"
17228,0,"Chicago",42,"2019-01-27","Nest-USA",1,81.5,6.5,"1",1,27,"19032-GGOENEBQ079099"
17228,0,"Chicago",42,"2019-01-27","Nest-USA",1,81.5,6.5,"0",1,27,"19032-GGOENEBQ079199"
17228,0,"Chicago",42,"2019-01-27","Nest-USA",2,122.77,6.5,"0",1,27,"19033-GGOENEBQ078999"
17228,0,"Chicago",42,"2019-01-27","Nest-USA",1,122.77,6.5,"0",1,27,"19034-GGOENEBB078899"
17228,0,"Chicago",42,"2019-01-27","Nest-USA",1,122.77,6.5,"0",1,27,"19034-GGOENEBQ078999"
17228,0,"Chicago",42,"2019-01-28","Nest-USA",2,122.77,6.5,"1",1,28,"19036-GGOENEBB078899"
17228,0,"Chicago",42,"2019-01-28","Nest-USA",1,122.77,6.5,"0",1,28,"19036-GGOENEBQ078999"
17228,0,"Chicago",42,"2019-01-28","Nest-USA",1,153.71,6.5,"1",1,28,"19037-GGOENEBJ079499"
17228,0,"Chicago",42,"2019-01-28","Nest-USA",1,122.77,6.5,"1",1,28,"19037-GGOENEBQ078999"
17228,0,"Chicago",42,"2019-01-28","Nest-USA",1,81.5,6.5,"0",1,28,"19037-GGOENEBQ079099"
17228,0,"Chicago",42,"2019-01-28","Nest-USA",1,153.71,6.5,"1",1,28,"19038-GGOENEBJ079499"
17228,0,"Chicago",42,"2019-01-28","Nest-USA",1,122.77,6.5,"1",1,28,"19039-GGOENEBB078899"
17228,0,"Chicago",42,"2019-01-28","Nest-USA",1,122.77,6.5,"0",1,28,"19040-GGOENEBQ078999"
17228,0,"Chicago",42,"2019-01-28","Apparel",1,17.53,6.5,"0",1,28,"19041-GGOEGAAB010516"
17228,0,"Chicago",42,"2019-01-28","Apparel",1,11.34,6.5,"0",1,28,"19041-GGOEGHPB071610"
17228,0,"Chicago",42,"2019-03-19","Apparel",1,67.19,6.5,"1",3,19,"23390-GGOEGAPB057815"
17228,0,"Chicago",42,"2019-03-20","Nest-USA",1,79,6.5,"0",3,20,"23391-GGOENEBQ079099"
17228,0,"Chicago",42,"2019-03-20","Nest-USA",1,149,6.5,"1",3,20,"23392-GGOENEBJ079499"
17228,0,"Chicago",42,"2019-03-20","Apparel",2,21.99,6.5,"0",3,20,"23396-GGOEGAAB058913"
17228,0,"Chicago",42,"2019-03-20","Apparel",1,21.99,6.5,"1",3,20,"23396-GGOEGAAB058914"
17228,0,"Chicago",42,"2019-03-20","Apparel",2,21.99,6.5,"0",3,20,"23396-GGOEGAAJ059113"
17228,0,"Chicago",42,"2019-03-20","Apparel",2,21.99,6.5,"0",3,20,"23396-GGOEGAAJ059114"
17228,0,"Chicago",42,"2019-12-06","Apparel",1,11.2,6,"0",12,6,"45862-GGOEGHPB071610"
17228,0,"Chicago",42,"2019-12-06","Nest-USA",1,151.88,6.5,"0",12,6,"45865-GGOENEBJ079499"
17228,0,"Chicago",42,"2019-12-06","Apparel",1,17.93,6.5,"0",12,6,"45867-GGOEYAEB091814"
17228,0,"Chicago",42,"2019-12-06","Apparel",1,3.47,6.5,"1",12,6,"45868-GGOEGAAB010517"
17228,0,"Chicago",42,"2019-12-06","Apparel",2,17.93,6.5,"1",12,6,"45869-GGOEGAEC090715"
17228,0,"Chicago",42,"2019-12-06","Apparel",2,17.93,6.5,"0",12,6,"45869-GGOEGAEH090615"
17228,0,"Chicago",42,"2019-12-06","Drinkware",1,8.96,6.5,"1",12,6,"45869-GGOEGDHC015299"
17228,0,"Chicago",42,"2019-12-06","Office",5,1.01,6,"1",12,6,"45871-GGOEGGOA017399"
17228,0,"Chicago",42,"2019-12-06","Office",3,0.51,6,"0",12,6,"45871-GGOEYFKQ020699"
17228,0,"Chicago",42,"2019-12-06","Nest-USA",1,121.3,6.5,"1",12,6,"45872-GGOENEBB078899"
14829,0,"California",15,"2019-01-28","Nest-USA",1,102.13,6.5,"1",1,28,"19042-GGOENEBQ079099"
14829,0,"California",15,"2019-01-28","Nest-USA",1,122.77,6.5,"0",1,28,"19044-GGOENEBB078899"
14829,0,"California",15,"2019-01-28","Nest-USA",1,122.77,6.5,"1",1,28,"19044-GGOENEBQ078999"
14829,0,"California",15,"2019-01-28","Nest-USA",1,122.77,6.5,"0",1,28,"19047-GGOENEBB078899"
14829,0,"California",15,"2019-01-28","Apparel",1,16.5,6.5,"0",1,28,"19049-GGOEGAAJ080713"
14829,0,"California",15,"2019-01-28","Nest-USA",1,102.13,6.5,"0",1,28,"19053-GGOENEBB079399"
14829,0,"California",15,"2019-01-28","Nest-USA",2,102.13,6.5,"0",1,28,"19053-GGOENEBQ079199"
14829,0,"California",15,"2019-01-28","Nest-Canada",1,205.3,8.7,"1",1,28,"19054-GGOENEBJ081899"
14829,0,"California",15,"2019-01-28","Nest-USA",2,153.71,6.5,"1",1,28,"19057-GGOENEBJ079499"
14829,0,"California",15,"2019-01-28","Nest-USA",2,153.71,6.5,"1",1,28,"19058-GGOENEBJ079499"
14829,0,"California",15,"2019-01-28","Nest-USA",1,122.77,6.5,"0",1,28,"19058-GGOENEBQ078999"
14829,0,"California",15,"2019-05-21","Office",2,1.99,12.99,"1",5,21,"28576-GGOEGOAB021699"
14829,0,"California",15,"2019-05-21","Office",2,10.99,12.99,"0",5,21,"28576-GGOEGOCB017499"
14829,0,"California",15,"2019-05-21","Apparel",1,31.35,6,"0",5,21,"28577-GGOEYAQB073214"
14829,0,"California",15,"2019-05-21","Apparel",2,10.99,6,"0",5,21,"28578-GGOEGHPB071610"
14829,0,"California",15,"2019-05-21","Apparel",2,10.99,6,"0",5,21,"28578-GGOEYHPB072210"
14829,0,"California",15,"2019-05-24","Apparel",1,15.99,6,"1",5,24,"28762-GGOEAAAB034913"
14829,0,"California",15,"2019-06-12","Apparel",1,15.99,6,"1",6,12,"30207-GGOEAAAC080917"
17412,1,"California",19,"2019-01-28","Bags",1,12.37,6.5,"1",1,28,"19060-GGOEGBPB021199"
17412,1,"California",19,"2019-01-28","Office",1,2.47,16.27,"1",1,28,"19061-GGOEGFKQ020799"
17412,1,"California",19,"2019-01-28","Drinkware",1,8.24,6.5,"1",1,28,"19063-GGOEYDHJ019399"
17412,1,"California",19,"2019-01-28","Nest-USA",1,153.71,6.5,"0",1,28,"19066-GGOENEBJ079499"
17412,1,"California",19,"2019-01-28","Nest-USA",2,81.5,6.5,"0",1,28,"19067-GGOENEBQ079099"
17412,1,"California",19,"2019-01-28","Nest-USA",1,122.77,6.5,"0",1,28,"19069-GGOENEBQ078999"
17412,1,"California",19,"2019-06-22","Apparel",2,13.59,12.48,"0",6,22,"30967-GGOEGAAR010714"
17412,1,"California",19,"2019-06-22","Lifestyle",5,2.8,12.48,"1",6,22,"30967-GGOEGHGC019799"
17412,1,"California",19,"2019-06-22","Notebooks & Journals",20,11.99,18.96,"1",6,22,"30969-GGOEGOCL077699"
17412,1,"California",19,"2019-06-22","Notebooks & Journals",20,11.99,18.96,"1",6,22,"30969-GGOEYOCR077799"
17412,1,"California",19,"2019-06-22","Nest-USA",1,149,6,"1",6,22,"30970-GGOENEBD084799"
17412,1,"California",19,"2019-06-22","Nest-USA",2,119,6,"1",6,22,"30971-GGOENEBQ078999"
17412,1,"California",19,"2019-06-22","Nest-USA",1,119,6,"1",6,22,"30972-GGOENEBB078899"
17412,1,"California",19,"2019-06-22","Apparel",1,16.99,75,"1",6,22,"30973-GGOEGAAQ010414"
14031,1,"Chicago",17,"2019-01-29","Apparel",1,19.59,6.5,"1",1,29,"19072-GGOEYAAJ032515"
14031,1,"Chicago",17,"2019-01-29","Office",1,2.05,6.5,"0",1,29,"19072-GGOEYFKQ020699"
14031,1,"Chicago",17,"2019-01-29","Nest-USA",4,81.5,6.5,"1",1,29,"19074-GGOENEBQ079099"
14031,1,"Chicago",17,"2019-01-29","Bags",1,14.43,6.5,"0",1,29,"19075-GGOEGBCR024399"
14031,1,"Chicago",17,"2019-01-29","Office",1,2.05,6.5,"1",1,29,"19075-GGOEGFKQ020399"
14031,1,"Chicago",17,"2019-01-29","Office",1,2.05,6.5,"0",1,29,"19075-GGOEGKAA019299"
14031,1,"Chicago",17,"2019-01-29","Office",1,4.12,6.5,"1",1,29,"19075-GGOEGOAQ018099"
14031,1,"Chicago",17,"2019-01-29","Office",1,3.08,6.5,"0",1,29,"19075-GGOEGOAQ020099"
14031,1,"Chicago",17,"2019-01-29","Nest-USA",2,153.71,6.5,"0",1,29,"19076-GGOENEBJ079499"
14031,1,"Chicago",17,"2019-01-29","Nest-USA",1,122.77,6.5,"1",1,29,"19077-GGOENEBQ078999"
14031,1,"Chicago",17,"2019-01-29","Apparel",1,57.76,6.5,"1",1,29,"19078-GGOEGAFB035816"
14031,1,"Chicago",17,"2019-01-29","Nest-USA",1,153.71,6.5,"1",1,29,"19080-GGOENEBJ079499"
14031,1,"Chicago",17,"2019-01-29","Waze",1,5.77,6.5,"1",1,29,"19081-GGOEWEBB082699"
14031,1,"Chicago",17,"2019-01-29","Waze",1,2.47,6.5,"0",1,29,"19081-GGOEWFKA082999"
14031,1,"Chicago",17,"2019-01-29","Office",26,0.98,24.47,"0",1,29,"19083-GGOEGOAC021799"
14031,1,"Chicago",17,"2019-01-29","Office",5,5.67,24.47,"1",1,29,"19083-GGOEGOAR013099"
14031,1,"Chicago",17,"2019-01-29","Notebooks & Journals",1,10.31,24.47,"0",1,29,"19083-GGOEGOCC077999"
14031,1,"Chicago",17,"2019-01-29","Office",2,7.21,24.47,"1",1,29,"19083-GGOEYOLR018699"
14031,1,"Chicago",17,"2019-01-29","Bags",1,82.52,6.5,"0",1,29,"19086-GGOEGBRA037499"
14031,1,"Chicago",17,"2019-01-29","Nest-USA",1,122.77,6.5,"0",1,29,"19087-GGOENEBB078899"
14031,1,"Chicago",17,"2019-04-21","Drinkware",15,2.99,6,"0",4,21,"26121-GGOEGDHC018299"
14031,1,"Chicago",17,"2019-06-28","Bags",1,99.99,6,"0",6,28,"31455-GGOEGBRA037499"
14031,1,"Chicago",17,"2019-06-28","Lifestyle",2,4.89,6,"0",6,28,"31455-GGOEGCBC016999"
14031,1,"Chicago",17,"2019-06-28","Headgear",1,22.99,6,"0",6,28,"31455-GGOEGHPB003410"
14031,1,"Chicago",17,"2019-06-28","Nest-USA",1,119,6,"1",6,28,"31456-GGOENEBB078899"
14031,1,"Chicago",17,"2019-06-28","Nest-USA",2,149,6,"1",6,28,"31456-GGOENEBJ079499"
14031,1,"Chicago",17,"2019-08-01","Apparel",1,15.99,6,"1",8,1,"34346-GGOEAAAJ080814"
14031,1,"Chicago",17,"2019-08-01","Apparel",2,6.8,6,"1",8,1,"34346-GGOEAAAQ032013"
14031,1,"Chicago",17,"2019-08-01","Apparel",1,8,6,"1",8,1,"34347-GGOEAAAP081214"
14031,1,"Chicago",17,"2019-08-01","Apparel",1,13.59,6,"0",8,1,"34347-GGOEGAAL010616"
14031,1,"Chicago",17,"2019-08-01","Apparel",1,13.59,6,"0",8,1,"34347-GGOEGAAQ010414"
14031,1,"Chicago",17,"2019-08-01","Apparel",1,31.99,6,"1",8,1,"34347-GGOEGAEJ031315"
14031,1,"Chicago",17,"2019-08-01","Apparel",1,44.79,6,"1",8,1,"34347-GGOEGAFB035814"
14031,1,"Chicago",17,"2019-09-25","Lifestyle",1,2.8,19.99,"1",9,25,"38971-GGOEGHGT019599"
14031,1,"Chicago",17,"2019-09-25","Nest-USA",4,149,19.99,"1",9,25,"38971-GGOENEBJ079499"
14031,1,"Chicago",17,"2019-09-25","Nest-USA",1,79,6,"1",9,25,"38974-GGOENEBQ079099"
14775,1,"Chicago",25,"2019-01-29","Drinkware",4,3.08,6.5,"1",1,29,"19088-GGOEGDHR018499"
14775,1,"Chicago",25,"2019-01-29","Office",10,1.55,6.5,"0",1,29,"19088-GGOEGOAR021999"
14775,1,"Chicago",25,"2019-01-29","Office",5,2.05,6.5,"1",1,29,"19088-GGOEGOXQ016399"
14775,1,"Chicago",25,"2019-01-29","Nest-USA",2,122.77,6.5,"1",1,29,"19089-GGOENEBQ078999"
14775,1,"Chicago",25,"2019-01-29","Nest-USA",3,81.5,6.5,"0",1,29,"19089-GGOENEBQ079099"
14775,1,"Chicago",25,"2019-01-29","Nest-USA",1,122.77,6.5,"1",1,29,"19091-GGOENEBQ078999"
14775,1,"Chicago",25,"2019-01-29","Nest-USA",1,153.71,6.5,"0",1,29,"19092-GGOENEBJ079499"
14775,1,"Chicago",25,"2019-01-29","Nest-USA",1,122.77,6.5,"1",1,29,"19093-GGOENEBB078899"
14775,1,"Chicago",25,"2019-01-29","Apparel",1,20.62,6.5,"0",1,29,"19094-GGOEGAEA030413"
14775,1,"Chicago",25,"2019-01-29","Apparel",1,17.53,6.5,"0",1,29,"19095-GGOEGAAB010515"
14775,1,"Chicago",25,"2019-01-29","Apparel",1,22.69,6.5,"0",1,29,"19095-GGOEGAAJ073015"
14775,1,"Chicago",25,"2019-01-29","Nest-USA",1,122.77,6.5,"1",1,29,"19096-GGOENEBQ078999"
14775,1,"Chicago",25,"2019-01-29","Office",1,2.05,50,"1",1,29,"19098-GGOEAFKQ020499"
12971,1,"Washington DC",43,"2019-01-29","Office",1,9.27,50,"1",1,29,"19098-GGOEAOCH014199"
12971,1,"Washington DC",43,"2019-01-29","Office",4,1.55,50,"1",1,29,"19098-GGOEGFKA022299"
12971,1,"Washington DC",43,"2019-03-20","Housewares",15,2.5,6.5,"0",3,20,"23520-GGOEGCBQ016499"
12971,1,"Washington DC",43,"2019-03-20","Drinkware",15,3.5,6.5,"0",3,20,"23520-GGOEGFAQ016699"
12971,1,"Washington DC",43,"2019-03-20","Lifestyle",25,1.99,6.5,"1",3,20,"23520-GGOEGFSR022099"
12971,1,"Washington DC",43,"2019-03-20","Headgear",5,22.99,6.5,"1",3,20,"23520-GGOEGHPB003410"
12971,1,"Washington DC",43,"2019-03-20","Headgear",5,18.99,6.5,"0",3,20,"23520-GGOEGHPB080410"
12971,1,"Washington DC",43,"2019-04-10","Nest-USA",2,119,6.5,"1",4,10,"25173-GGOENEBB078899"
12971,1,"Washington DC",43,"2019-04-10","Nest-USA",1,119,6.5,"1",4,10,"25174-GGOENEBQ078999"
12971,1,"Washington DC",43,"2019-04-10","Apparel",1,15.99,6.5,"0",4,10,"25177-GGOEGAEA030413"
12971,1,"Washington DC",43,"2019-04-10","Apparel",1,15.99,6.5,"0",4,10,"25177-GGOEGAEA030415"
12971,1,"Washington DC",43,"2019-06-26","Office",1,1.59,6,"1",6,26,"31301-GGOEAFKQ020499"
12971,1,"Washington DC",43,"2019-06-26","Office",1,2.39,6,"0",6,26,"31301-GGOEGFKQ020399"
12971,1,"Washington DC",43,"2019-07-11","Notebooks & Journals",2,6,6,"1",7,11,"32413-GGOEAOCB077499"
12971,1,"Washington DC",43,"2019-07-31","Office",1,1.2,6,"0",7,31,"34147-GGOEGFKA022299"
12971,1,"Washington DC",43,"2019-07-31","Drinkware",1,10.63,6,"1",7,31,"34149-GGOEADHH073999"
12971,1,"Washington DC",43,"2019-08-10","Nest-USA",1,149,6,"0",8,10,"35277-GGOENEBJ079499"
12971,1,"Washington DC",43,"2019-08-22","Nest-USA",1,119,6,"1",8,22,"36224-GGOENEBB078899"
12971,1,"Washington DC",43,"2019-08-22","Drinkware",8,12.99,6,"1",8,22,"36225-GGOEGDWR015799"
12971,1,"Washington DC",43,"2019-08-22","Apparel",1,39.19,6,"1",8,22,"36226-GGOEYAFB073116"
12971,1,"Washington DC",43,"2019-08-24","Apparel",1,44.79,6,"0",8,24,"36529-GGOEGAFB035814"
12971,1,"Washington DC",43,"2019-08-24","Nest",2,199,6,"0",8,24,"36530-GGOENEBQ086499"
12971,1,"Washington DC",43,"2019-10-27","Apparel",1,4.2,6,"1",10,27,"41905-GGOEAAEJ035713"
12971,1,"Washington DC",43,"2019-12-19","Nest-USA",1,151.88,12.99,"1",12,19,"47544-GGOENEBJ079499"
12971,1,"Washington DC",43,"2019-12-19","Nest-USA",1,121.3,6.5,"0",12,19,"47546-GGOENEBB078899"
15834,0,"Chicago",12,"2019-01-29","Office",4,3.08,50,"0",1,29,"19098-GGOEGOBG023599"
17659,1,"California",33,"2019-01-29","Apparel",1,20.62,6.5,"0",1,29,"19099-GGOEAAAC080917"
17659,1,"California",33,"2019-01-29","Apparel",1,17.53,6.5,"0",1,29,"19099-GGOEGAAB010517"
17659,1,"California",33,"2019-01-29","Apparel",1,17.53,6.5,"1",1,29,"19099-GGOEGAAL010617"
17659,1,"California",33,"2019-01-29","Apparel",1,17.53,6.5,"0",1,29,"19099-GGOEGAAR010717"
17659,1,"California",33,"2019-01-29","Drinkware",52,1.97,6.5,"1",1,29,"19103-GGOEGFYQ016599"
17659,1,"California",33,"2019-01-29","Office",52,0.98,6.5,"1",1,29,"19103-GGOEGGOA017399"
17659,1,"California",33,"2019-01-29","Apparel",10,11.34,6.5,"1",1,29,"19103-GGOEGHPB071610"
17659,1,"California",33,"2019-01-29","Nest-USA",1,122.77,6.5,"0",1,29,"19104-GGOENEBB078899"
17659,1,"California",33,"2019-06-21","Apparel",1,11.75,6,"0",6,21,"30942-GGOEGAER035515"
17659,1,"California",33,"2019-06-21","Apparel",1,10.63,6,"0",6,21,"30942-GGOEGALP034314"
17659,1,"California",33,"2019-06-21","Apparel",1,13.99,6,"0",6,21,"30943-GGOEAAAJ032916"
17659,1,"California",33,"2019-06-21","Apparel",1,18.99,6,"0",6,21,"30943-GGOEGAAJ032317"
15299,0,"Chicago",25,"2019-01-29","Bags",52,3.96,6.5,"0",1,29,"19105-GGOEGBJC019999"
15299,0,"Chicago",25,"2019-01-29","Bags",1,82.52,6.5,"1",1,29,"19105-GGOEGBRA037499"
15299,0,"Chicago",25,"2019-01-29","Headgear",3,15.67,6.5,"1",1,29,"19105-GGOEGHPJ080010"
15646,0,"California",10,"2019-01-29","Apparel",1,14.02,6.5,"1",1,29,"19109-GGOEGAAQ010416"
15646,0,"California",10,"2019-01-29","Nest-USA",1,122.77,6.5,"1",1,29,"19109-GGOENEBQ078999"
15646,0,"California",10,"2019-01-29","Nest-USA",1,122.77,6.5,"1",1,29,"19110-GGOENEBB078899"
15646,0,"California",10,"2019-01-29","Nest-USA",1,153.71,6.5,"0",1,29,"19112-GGOENEBJ079499"
15646,0,"California",10,"2019-01-29","Nest-USA",1,81.5,6.5,"1",1,29,"19113-GGOENEBQ079099"
15646,0,"California",10,"2019-01-29","Nest-USA",1,153.71,6.5,"1",1,29,"19116-GGOENEBJ079499"
15646,0,"California",10,"2019-01-29","Apparel",1,19.59,6.5,"1",1,29,"19117-GGOEYAEJ029513"
15646,0,"California",10,"2019-01-29","Nest-USA",2,153.71,6.5,"0",1,29,"19118-GGOENEBJ079499"
15646,0,"California",10,"2019-01-29","Apparel",1,41.26,6.5,"1",1,29,"19119-GGOEGAEJ031316"
15646,0,"California",10,"2019-01-29","Office",5,2.05,6.5,"1",1,29,"19119-GGOEGFKQ020399"
15646,0,"California",10,"2019-01-29","Nest-USA",1,153.71,6.5,"0",1,29,"19120-GGOENEBJ079499"
15646,0,"California",10,"2019-01-29","Nest-USA",1,122.77,6.5,"1",1,29,"19121-GGOENEBB078899"
13958,1,"New Jersey",22,"2019-01-29","Office",1,1.29,6.5,"1",1,29,"19122-GGOEGOAR021899"
13958,1,"New Jersey",22,"2019-01-29","Office",1,2.05,6.5,"0",1,29,"19122-GGOEYFKQ020699"
13958,1,"New Jersey",22,"2019-01-29","Nest-USA",1,153.71,6.5,"0",1,29,"19123-GGOENEBJ079499"
13958,1,"New Jersey",22,"2019-01-29","Nest-USA",1,153.71,6.5,"1",1,29,"19126-GGOENEBJ079499"
14443,1,"New Jersey",41,"2019-01-29","Office",3,10.31,117.7,"0",1,29,"19127-GGOEGOCT019199"
14443,1,"New Jersey",41,"2019-01-29","Apparel",1,17.53,117.7,"1",1,29,"19127-GGOEYAAB031815"
14443,1,"New Jersey",41,"2019-03-05","Apparel",1,19.99,6.5,"1",3,5,"22098-GGOEAAAC080916"
14443,1,"New Jersey",41,"2019-03-05","Lifestyle",1,12.99,6.5,"0",3,5,"22098-GGOEGACB023699"
14443,1,"New Jersey",41,"2019-03-05","Bags",2,69.99,6.5,"1",3,5,"22098-GGOEGBRJ037399"
14443,1,"New Jersey",41,"2019-03-05","Lifestyle",1,34.99,6.5,"0",3,5,"22098-GGOEGCVB072399"
14443,1,"New Jersey",41,"2019-03-05","Drinkware",3,9.99,6.5,"0",3,5,"22098-GGOEGDHG014499"
14443,1,"New Jersey",41,"2019-03-05","Office",9,4.99,6.5,"0",3,5,"22098-GGOEGOAA017199"
14443,1,"New Jersey",41,"2019-03-05","Office",15,1.99,6.5,"1",3,5,"22098-GGOEGOFH020299"
14443,1,"New Jersey",41,"2019-03-05","Office",20,1.99,6.5,"1",3,5,"22098-GGOEGOXQ016399"
14443,1,"New Jersey",41,"2019-03-05","Lifestyle",13,1.5,6.5,"1",3,5,"22098-GGOEGPJC019099"
14443,1,"New Jersey",41,"2019-03-05","Lifestyle",15,1.5,6.5,"1",3,5,"22098-GGOEGPJR018999"
14443,1,"New Jersey",41,"2019-03-05","Fun",3,7.19,6.5,"0",3,5,"22099-GGOEAOBH078799"
14443,1,"New Jersey",41,"2019-03-05","Nest-USA",1,119,6.5,"0",3,5,"22100-GGOENEBB078899"
14443,1,"New Jersey",41,"2019-03-05","Bags",1,14.99,6.5,"1",3,5,"22102-GGOEGBPB021199"
14443,1,"New Jersey",41,"2019-03-05","Office",1,4.99,6.5,"0",3,5,"22102-GGOEGOAA017199"
14443,1,"New Jersey",41,"2019-12-14","Office",5,2.55,30,"0",12,14,"46805-GGOEGOAQ012899"
14443,1,"New Jersey",41,"2019-12-14","Office",5,5.61,30,"1",12,14,"46805-GGOEGOAR013099"
14443,1,"New Jersey",41,"2019-12-14","Apparel",1,17.93,6.5,"1",12,14,"46807-GGOEGAEH090614"
14443,1,"New Jersey",41,"2019-12-14","Apparel",1,17.93,6.5,"0",12,14,"46807-GGOEGAET090514"
14443,1,"New Jersey",41,"2019-12-14","Nest-USA",1,121.3,19.99,"1",12,14,"46808-GGOENEBQ078999"
14443,1,"New Jersey",41,"2019-12-14","Apparel",1,17.93,6.5,"1",12,14,"46809-GGOEGAEH090616"
14443,1,"New Jersey",41,"2019-12-14","Nest",1,100.91,6.5,"0",12,14,"46809-GGOENEBQ086799"
14443,1,"New Jersey",41,"2019-12-14","Apparel",1,16.3,6.5,"0",12,14,"46810-GGOEYAXB089655"
14443,1,"New Jersey",41,"2019-12-14","Apparel",1,16.3,6.5,"1",12,14,"46810-GGOEYAXQ089528"
14443,1,"New Jersey",41,"2019-12-14","Office",5,0.81,6.5,"0",12,14,"46814-GGOEGGOA017399"
14443,1,"New Jersey",41,"2019-12-14","Office",5,2.44,6.5,"1",12,14,"46814-GGOEGOAQ020099"
14443,1,"New Jersey",41,"2019-12-14","Nest",1,100.91,6.5,"0",12,14,"46817-GGOENEBQ086799"
14443,1,"New Jersey",41,"2019-12-14","Nest-USA",1,151.88,6.5,"1",12,14,"46818-GGOENEBD084799"
14443,1,"New Jersey",41,"2019-12-14","Nest",1,202.84,12.99,"0",12,14,"46819-GGOENEBQ086499"
14156,1,"California",5,"2019-02-02","Nest-USA",1,149,6.5,"0",2,2,"19524-GGOENEBJ079499"
14156,1,"California",5,"2019-09-02","Office",2,4.79,6,"0",9,2,"37268-GGOEGOLC014299"
