CustomerID,Gender,Location,Tenure_Months,Transaction_ID,Transaction_Date,Product_SKU,Product_Category,Quantity,Avg_Price,Delivery_Charges,Coupon_Status
14911,F,California,34,26686,4/28/2019,GGOEGALB034115,Apparel,1,13.29,12.99,Clicked
14911,F,California,34,26686,4/28/2019,GGOEGAXQ067129,Apparel,1,16.99,12.99,Clicked
14911,F,California,34,26686,4/28/2019,GGOEGHPL003113,Headgear,1,15.39,12.99,Used
14911,F,California,34,26687,4/28/2019,GGOEGAEB084514,Apparel,1,33.59,6.0,Used
14911,F,California,34,26688,4/28/2019,GGOEGAEB084514,Apparel,2,33.59,6.0,Clicked
14911,F,California,34,26689,4/28/2019,GGOEGAEB084515,Apparel,1,33.59,6.0,Clicked
14911,F,California,34,26689,4/28/2019,GGOEGAEB084517,Apparel,1,33.59,6.0,Used
14911,F,California,34,26690,4/28/2019,GGOEGAEB084517,Apparel,1,33.59,6.0,Used
14911,F,California,34,26691,4/28/2019,GGOEGAEB084514,Apparel,1,33.59,6.0,Not Used
14911,F,California,34,26692,4/28/2019,GGOEGAEB084514,Apparel,1,33.59,6.0,Clicked
14911,F,California,34,26692,4/28/2019,GGOEGAEB084517,Apparel,1,33.59,6.0,Used
14911,F,California,34,26693,4/28/2019,GGOEGAEB084515,Apparel,1,33.59,6.0,Clicked
14911,F,California,34,26694,4/28/2019,GGOEGAEB084515,Apparel,1,33.59,6.0,Clicked
14911,F,California,34,26695,4/28/2019,GGOEGAEB084515,Apparel,2,33.59,6.0,Clicked
14911,F,California,34,26696,4/28/2019,GGOEGAEB084515,Apparel,1,33.59,6.0,Clicked
14911,F,California,34,26696,4/28/2019,GGOEGAEB084516,Apparel,1,33.59,6.0,Used
14911,F,California,34,26696,4/28/2019,GGOEGAEB084517,Apparel,1,33.59,6.0,Used
14911,F,California,34,26697,4/28/2019,GGOEGAEB084513,Apparel,1,33.59,6.0,Not Used
14911,F,California,34,26698,4/28/2019,GGOEGAEB084513,Apparel,1,33.59,6.5,Not Used
14911,F,California,34,26698,4/28/2019,GGOEGAEB084514,Apparel,1,33.59,6.5,Clicked
14911,F,California,34,26699,4/28/2019,GGOEGAEB084516,Apparel,1,33.59,6.0,Clicked
14911,F,California,34,26700,4/28/2019,GGOEGAEB084517,Apparel,1,33.59,6.0,Used
14911,F,California,34,26701,4/28/2019,GGOENEBQ081799,Nest-Canada,1,104.0,8.7,Clicked
14911,F,California,34,26702,4/28/2019,GGOEGAEB084514,Apparel,1,33.59,6.0,Clicked
14911,F,California,34,26702,4/28/2019,GGOEGAEB084515,Apparel,1,33.59,6.0,Clicked
14911,F,California,34,26703,4/28/2019,GGOEGAEB084515,Apparel,1,33.59,6.0,Clicked
14911,F,California,34,26703,4/28/2019,GGOEGAEB084516,Apparel,1,33.59,6.0,Not Used
14911,F,California,34,26704,4/28/2019,GGOEGAEB084514,Apparel,1,33.59,6.0,Used
14911,F,California,34,26704,4/28/2019,GGOEGAEB084515,Apparel,2,33.59,6.0,Used
14911,F,California,34,26704,4/28/2019,GGOEGAEB084516,Apparel,1,33.59,6.0,Used
14911,F,California,34,26705,4/28/2019,GGOEGAAB010516,Apparel,1,13.59,6.0,Not Used
14911,F,California,34,26705,4/28/2019,GGOEGAEB084514,Apparel,1,33.59,6.0,Not Used
14911,F,California,34,26705,4/28/2019,GGOEGAEB084516,Apparel,1,33.59,6.0,Used
14911,F,California,34,26706,4/28/2019,GGOEGAEB084513,Apparel,1,33.59,6.0,Clicked
14911,F,California,34,26707,4/28/2019,GGOENEBB078899,Nest-USA,2,119.0,6.0,Clicked
14911,F,California,34,26708,4/28/2019,GGOEGAEB084513,Apparel,1,33.59,6.0,Clicked
14911,F,California,34,26708,4/28/2019,GGOEGAEB084516,Apparel,1,33.59,6.0,Used
14911,F,California,34,26709,4/28/2019,GGOEGAEB084513,Apparel,1,33.59,6.0,Used
14911,F,California,34,26710,4/28/2019,GGOEGAEB084513,Apparel,1,33.59,6.0,Used
14911,F,California,34,26711,4/28/2019,GGOEGAAJ080614,Apparel,1,15.99,6.0,Clicked
14911,F,California,34,26711,4/28/2019,GGOEGAEB084515,Apparel,1,33.59,6.0,Clicked
14911,F,California,34,26712,4/28/2019,GGOEGAEB084514,Apparel,1,33.59,6.0,Not Used
14911,F,California,34,26712,4/28/2019,GGOEGAEB084515,Apparel,2,33.59,6.0,Clicked
14911,F,California,34,26712,4/28/2019,GGOEGAEB084516,Apparel,2,33.59,6.0,Not Used
14911,F,California,34,26715,4/28/2019,GGOEGAEB027815,Apparel,1,13.59,6.0,Used
14911,F,California,34,26715,4/28/2019,GGOEGAEB027816,Apparel,1,13.59,6.0,Clicked
14911,F,California,34,26715,4/28/2019,GGOEGAEB084515,Apparel,1,33.59,6.0,Used
14911,F,California,34,26715,4/28/2019,GGOEYAEJ029015,Apparel,1,15.19,6.0,Used
14911,F,California,34,26716,4/28/2019,GGOEGAEB084514,Apparel,1,33.59,6.0,Clicked
14911,F,California,34,30536,6/16/2019,GGOENEBJ079499,Nest-USA,1,149.0,6.0,Clicked
14911,F,California,34,30537,6/16/2019,GGOENEBJ079499,Nest-USA,1,149.0,12.99,Clicked
14911,F,California,34,30538,6/16/2019,GGOENEBJ079499,Nest-USA,1,149.0,6.0,Used
14911,F,California,34,30539,6/16/2019,GGOEGAAB033817,Apparel,1,10.63,6.0,Not Used
14911,F,California,34,30539,6/16/2019,GGOEGDHJ082599,Google,1,19.99,6.0,Clicked
14911,F,California,34,31055,6/23/2019,GGOENEBQ079199,Nest-USA,1,79.0,6.0,Clicked
14911,F,California,34,31056,6/23/2019,GGOEGOAB021699,Office,22,1.59,57.53,Clicked
14911,F,California,34,31056,6/23/2019,GGOEYOCR077799,Notebooks & Journals,22,11.99,57.53,Used
14911,F,California,34,31058,6/23/2019,GGOEGOAR013099,Office,10,4.4,6.0,Used
14911,F,California,34,31058,6/23/2019,GGOENEBB078899,Nest-USA,2,119.0,6.0,Clicked
14911,F,California,34,31058,6/23/2019,GGOENEBJ079499,Nest-USA,2,149.0,6.0,Not Used
14911,F,California,34,31058,6/23/2019,GGOENEBQ078999,Nest-USA,3,119.0,6.0,Clicked
14911,F,California,34,31059,6/23/2019,GGOEGAAB058914,Apparel,1,12.31,12.48,Clicked
14911,F,California,34,31059,6/23/2019,GGOEGADJ057114,Apparel,1,61.59,12.48,Not Used
14911,F,California,34,31059,6/23/2019,GGOEGBRA037499,Bags,1,79.99,12.48,Used
14911,F,California,34,31059,6/23/2019,GGOEGDHQ014899,Drinkware,1,19.99,12.48,Clicked
14911,F,California,34,31061,6/23/2019,GGOEAAAC080916,Apparel,1,15.99,6.0,Not Used
14911,F,California,34,31061,6/23/2019,GGOEAAAP081216,Apparel,1,11.19,6.0,Used
14911,F,California,34,31063,6/23/2019,GGOENEBB078899,Nest-USA,1,119.0,6.0,Not Used
14911,F,California,34,31064,6/23/2019,GGOEGAAB033815,Apparel,1,13.29,6.0,Clicked
14911,F,California,34,31065,6/23/2019,GGOENEBJ079499,Nest-USA,1,149.0,6.0,Clicked
14911,F,California,34,31065,6/23/2019,GGOENEBQ079199,Nest-USA,2,79.0,6.0,Clicked
14911,F,California,34,31066,6/23/2019,GGOEGAAB058914,Apparel,1,12.31,6.0,Used
14911,F,California,34,31757,7/3/2019,GGOEGAAB033814,Apparel,2,10.63,6.0,Used
14911,F,California,34,31757,7/3/2019,GGOEGAAB033815,Apparel,2,10.63,6.0,Not Used
14911,F,California,34,31757,7/3/2019,GGOEGAAH034014,Apparel,2,10.63,6.0,Clicked
14911,F,California,34,31757,7/3/2019,GGOEGAAH034015,Apparel,2,10.63,6.0,Used
14911,F,California,34,31757,7/3/2019,GGOEGAAH034016,Apparel,2,10.63,6.0,Clicked
14911,F,California,34,31757,7/3/2019,GGOEGAXC065230,Apparel,1,13.59,6.0,Clicked
14911,F,California,34,31757,7/3/2019,GGOEGAYH068425,Apparel,1,10.63,6.0,Clicked
14911,F,California,34,31759,7/3/2019,GGOEGAAB033815,Apparel,2,10.63,6.0,Clicked
14911,F,California,34,31759,7/3/2019,GGOEGAAC035014,Apparel,1,15.99,6.0,Used
14911,F,California,34,31759,7/3/2019,GGOEGAER029715,Apparel,1,15.19,6.0,Not Used
14911,F,California,34,31759,7/3/2019,GGOEGBJC019999,Bags,6,3.99,6.0,Clicked
14911,F,California,34,31759,7/3/2019,GGOEGFAQ016699,Drinkware,6,2.8,6.0,Used
14911,F,California,34,31759,7/3/2019,GGOEGOBG023599,Office,2,2.39,6.0,Clicked
14911,F,California,34,31759,7/3/2019,GGOEGPJC203399,Lifestyle,1,3.99,6.0,Clicked
14911,F,California,34,31760,7/3/2019,GGOENEBQ084699,Nest-USA,1,149.0,6.0,Used
14911,F,California,34,31761,7/3/2019,GGOEGCBC016999,Lifestyle,1,3.91,6.0,Clicked
14911,F,California,34,31761,7/3/2019,GGOENEBB078899,Nest-USA,1,119.0,6.0,Clicked
14911,F,California,34,31762,7/3/2019,GGOENEBJ079499,Nest-USA,1,149.0,6.0,Used
14911,F,California,34,32033,7/7/2019,GGOEGAWR061150,Apparel,1,19.19,6.0,Clicked
14911,F,California,34,32033,7/7/2019,GGOENEBJ079499,Nest-USA,5,149.0,6.0,Not Used
14911,F,California,34,32035,7/7/2019,GGOENEBB078899,Nest-USA,1,119.0,12.99,Not Used
14911,F,California,34,32036,7/7/2019,GGOEGAAB010515,Apparel,3,16.99,6.0,Not Used
14911,F,California,34,32036,7/7/2019,GGOEGAAB010517,Apparel,1,16.99,6.0,Not Used
14911,F,California,34,32036,7/7/2019,GGOEGAAQ010417,Apparel,1,16.99,6.0,Clicked
14911,F,California,34,32036,7/7/2019,GGOEGADB056917,Apparel,1,83.99,6.0,Clicked
14911,F,California,34,32037,7/7/2019,GGOENEBB078899,Nest-USA,1,119.0,6.0,Clicked
14911,F,California,34,32038,7/7/2019,GGOEGBJL013999,Bags,15,12.79,12.91,Used
14911,F,California,34,32038,7/7/2019,GGOEGHGC019799,Lifestyle,5,2.8,12.91,Clicked
14911,F,California,34,32038,7/7/2019,GGOEGHGH019699,Lifestyle,5,2.8,12.91,Clicked
14911,F,California,34,32038,7/7/2019,GGOEGHGR019499,Lifestyle,5,2.8,12.91,Clicked
14911,F,California,34,32039,7/7/2019,GGOENEBQ079099,Nest-USA,1,79.0,6.0,Used
14911,F,California,34,32039,7/7/2019,GGOENEBQ084699,Nest-USA,2,149.0,6.0,Used
14911,F,California,34,32040,7/7/2019,GGOENEBQ078999,Nest-USA,2,119.0,6.0,Clicked
14911,F,California,34,32042,7/7/2019,GGOEGADC059315,Apparel,1,39.19,6.5,Not Used
14911,F,California,34,32042,7/7/2019,GGOEGDHJ082599,Google,1,19.99,6.5,Not Used
14911,F,California,34,32043,7/7/2019,GGOENEBJ079499,Nest-USA,1,149.0,6.0,Clicked
14911,F,California,34,32160,7/8/2019,GGOEYHPB072210,Apparel,1,10.99,6.0,Used
14911,F,California,34,32161,7/8/2019,GGOEYAAB031815,Apparel,1,16.99,6.0,Used
14911,F,California,34,32161,7/8/2019,GGOEYAEB035615,Apparel,1,14.69,6.0,Used
14911,F,California,34,32456,7/12/2019,GGOEGDHQ014899,Drinkware,1,19.99,49.73,Clicked
14911,F,California,34,32456,7/12/2019,GGOEGDWR015799,Drinkware,1,10.39,49.73,Not Used
14911,F,California,34,32456,7/12/2019,GGOEGFKQ020399,Office,1,2.39,49.73,Clicked
14911,F,California,34,32456,7/12/2019,GGOEGFKQ020799,Office,1,2.39,49.73,Clicked
14911,F,California,34,32456,7/12/2019,GGOEGHGC019799,Lifestyle,1,2.8,49.73,Used
14911,F,California,34,32456,7/12/2019,GGOEGHPB071610,Apparel,1,8.79,49.73,Used
14911,F,California,34,32456,7/12/2019,GGOEGOAR013099,Office,1,4.4,49.73,Used
14911,F,California,34,32456,7/12/2019,GGOEGOBC078699,Fun,1,3.6,49.73,Clicked
14911,F,California,34,32456,7/12/2019,GGOEGOCB017499,Office,1,6.15,49.73,Clicked
14911,F,California,34,32457,7/12/2019,GGOENEBJ079499,Nest-USA,1,149.0,6.0,Not Used
14911,F,California,34,32458,7/12/2019,GGOEGAAJ032616,Apparel,1,10.63,6.5,Used
14911,F,California,34,32458,7/12/2019,GGOEYAFB073116,Apparel,1,31.35,6.5,Clicked
14911,F,California,34,32459,7/12/2019,GGOEGAAB010514,Apparel,1,13.59,6.0,Clicked
14911,F,California,34,32459,7/12/2019,GGOEGAAJ032314,Apparel,1,10.63,6.0,Clicked
14911,F,California,34,32460,7/12/2019,GGOENEBB078899,Nest-USA,1,119.0,6.0,Clicked
14911,F,California,34,32460,7/12/2019,GGOENEBQ078999,Nest-USA,2,119.0,6.0,Used
14911,F,California,34,32461,7/12/2019,GGOENEBD084799,Nest-USA,2,149.0,6.0,Used
14911,F,California,34,32461,7/12/2019,GGOENEBQ079099,Nest-USA,2,79.0,6.0,Used
14911,F,California,34,32462,7/12/2019,GGOEGAAH034017,Apparel,1,5.7,6.0,Clicked
14911,F,California,34,32462,7/12/2019,GGOEGFYQ016599,Drinkware,1,1.39,6.0,Used
14911,F,California,34,32462,7/12/2019,GGOEGOCB017499,Office,1,7.69,6.0,Clicked
14911,F,California,34,32463,7/12/2019,GGOENEBD084799,Nest-USA,1,149.0,6.0,Used
14911,F,California,34,32463,7/12/2019,GGOENEBQ079199,Nest-USA,5,79.0,6.0,Used
14911,F,California,34,32465,7/12/2019,GGOENEBB078899,Nest-USA,2,119.0,19.99,Clicked
14911,F,California,34,32465,7/12/2019,GGOENEBQ078999,Nest-USA,3,119.0,19.99,Clicked
14911,F,California,34,32466,7/12/2019,GGOEGAAJ032815,Apparel,1,4.8,19.99,Clicked
14911,F,California,34,32466,7/12/2019,GGOEGADJ057115,Apparel,1,26.4,19.99,Clicked
14911,F,California,34,32466,7/12/2019,GGOEGAEJ028014,Apparel,1,4.08,19.99,Used
14911,F,California,34,32466,7/12/2019,GGOEGALP036314,Apparel,1,9.6,19.99,Used
14911,F,California,34,32751,7/15/2019,GGOENEBB078899,Nest-USA,4,119.0,6.0,Clicked
14911,F,California,34,32751,7/15/2019,GGOENEBQ078999,Nest-USA,2,119.0,6.0,Clicked
14911,F,California,34,32753,7/15/2019,GGOEAAAJ031914,Apparel,1,5.7,6.0,Clicked
14911,F,California,34,32753,7/15/2019,GGOEAAAJ032914,Apparel,1,6.0,6.0,Used
14911,F,California,34,32753,7/15/2019,GGOEAAEH035214,Apparel,1,9.0,6.0,Used
14911,F,California,34,32753,7/15/2019,GGOEGAAB033814,Apparel,1,9.49,6.0,Clicked
14911,F,California,34,32753,7/15/2019,GGOEGAAH034014,Apparel,2,5.7,6.0,Used
14911,F,California,34,32753,7/15/2019,GGOEGAAQ033914,Apparel,2,5.7,6.0,Used
14911,F,California,34,32753,7/15/2019,GGOEGCBC016999,Lifestyle,7,2.1,6.0,Clicked
14911,F,California,34,32753,7/15/2019,GGOEGCBN016899,Lifestyle,7,2.1,6.0,Clicked
14911,F,California,34,32753,7/15/2019,GGOEGOCC077299,Notebooks & Journals,1,6.0,6.0,Used
14911,F,California,34,32753,7/15/2019,GGOEGOCD078399,Notebooks & Journals,2,13.5,6.0,Clicked
14911,F,California,34,32755,7/15/2019,GGOEGBMC056599,Office,1,32.0,6.0,Not Used
14911,F,California,34,32755,7/15/2019,GGOEGHPB071610,Apparel,1,8.79,6.0,Clicked
14911,F,California,34,32755,7/15/2019,GGOEGHPB080410,Headgear,1,10.63,6.0,Not Used
14911,F,California,34,33349,7/21/2019,GGOEGOCB017499,Office,15,6.15,45.72,Clicked
14911,F,California,34,33349,7/21/2019,GGOEYDHJ056099,Bottles,15,3.99,45.72,Clicked
14911,F,California,34,33350,7/21/2019,GGOEGAAJ032815,Apparel,1,6.0,6.0,Used
14911,F,California,34,33350,7/21/2019,GGOEGHPB071610,Apparel,1,10.99,6.0,Not Used
14911,F,California,34,33351,7/21/2019,GGOEAKDH019899,Lifestyle,3,3.19,6.0,Not Used
14911,F,California,34,33351,7/21/2019,GGOEGAXR065129,Apparel,1,13.59,6.0,Used
14911,F,California,34,33351,7/21/2019,GGOEGAYB068025,Apparel,1,19.99,6.0,Clicked
14911,F,California,34,33351,7/21/2019,GGOEGCBQ016499,Housewares,10,1.4,6.0,Clicked
14911,F,California,34,33352,7/21/2019,GGOEGAAB033817,Apparel,1,9.49,6.0,Clicked
14911,F,California,34,33352,7/21/2019,GGOEGBFC018799,Bags,2,4.99,6.0,Clicked
14911,F,California,34,33352,7/21/2019,GGOEGBJC019999,Bags,2,4.99,6.0,Clicked
14911,F,California,34,33352,7/21/2019,GGOEGDHC018299,Drinkware,60,2.99,6.0,Clicked
14911,F,California,34,33352,7/21/2019,GGOEGFSR022099,Lifestyle,5,1.99,6.0,Clicked
14911,F,California,34,33352,7/21/2019,GGOEGOCR017899,Office,10,3.99,6.0,Used
14911,F,California,34,33352,7/21/2019,GGOEGPJR018999,Lifestyle,5,1.5,6.0,Not Used
14911,F,California,34,35414,8/11/2019,GGOENEBQ078999,Nest-USA,2,119.0,6.0,Not Used
14911,F,California,34,35414,8/11/2019,GGOENEBQ086499,Nest,1,199.0,6.0,Clicked
14911,F,California,34,35415,8/11/2019,GGOENEBQ078999,Nest-USA,2,119.0,6.0,Used
14911,F,California,34,35416,8/11/2019,GGOEGAEJ028015,Apparel,1,5.1,6.0,Not Used
14911,F,California,34,35416,8/11/2019,GGOEGHPB071610,Apparel,1,10.99,6.0,Used
14911,F,California,34,35417,8/11/2019,GGOENEBQ078999,Nest-USA,1,119.0,6.0,Used
14911,F,California,34,35420,8/12/2019,GGOEGAAJ032617,Apparel,1,10.63,6.0,Clicked
14911,F,California,34,35420,8/12/2019,GGOENEBQ078999,Nest-USA,2,119.0,6.0,Not Used
14911,F,California,34,35420,8/12/2019,GGOENEBQ079099,Nest-USA,5,79.0,6.0,Not Used
14911,F,California,34,35420,8/12/2019,GGOENEBQ086499,Nest,1,199.0,6.0,Not Used
14911,F,California,34,35421,8/12/2019,GGOEGAPJ058015,Apparel,1,44.0,6.0,Used
14911,F,California,34,35422,8/12/2019,GGOENEBD084799,Nest-USA,2,149.0,6.0,Used
14911,F,California,34,35422,8/12/2019,GGOENEBQ078999,Nest-USA,4,119.0,6.0,Not Used
14911,F,California,34,38223,9/15/2019,GGOEGOLC014299,Office,1,5.99,75.0,Not Used
14911,F,California,34,38223,9/15/2019,GGOEWALJ083415,Waze,1,18.99,75.0,Clicked
14911,F,California,34,38223,9/15/2019,GGOEWEBB082699,Waze,1,6.99,75.0,Clicked
14911,F,California,34,38224,9/15/2019,GGOEGAAH034015,Apparel,2,4.56,6.0,Clicked
14911,F,California,34,38224,9/15/2019,GGOEGAEJ028015,Apparel,2,4.08,6.0,Clicked
14911,F,California,34,38224,9/15/2019,GGOEGAEJ028016,Apparel,1,4.08,6.0,Not Used
14911,F,California,34,38224,9/15/2019,GGOEGALB036513,Apparel,2,4.8,6.0,Clicked
14911,F,California,34,38224,9/15/2019,GGOEGALB036515,Apparel,4,4.8,6.0,Not Used
14911,F,California,34,38224,9/15/2019,GGOEGALB036516,Apparel,1,4.8,6.0,Clicked
14911,F,California,34,38224,9/15/2019,GGOEGALJ034414,Apparel,2,4.56,6.0,Clicked
14911,F,California,34,39237,9/28/2019,GGOEGDHR082199,Drinkware,10,11.19,12.91,Used
14911,F,California,34,39237,9/28/2019,GGOEGOLC014299,Office,10,4.79,12.91,Clicked
14911,F,California,34,39237,9/28/2019,GGOEYDHJ056099,Bottles,5,3.99,12.91,Clicked
14911,F,California,34,39238,9/28/2019,GGOEGADB059613,Apparel,1,52.49,6.0,Not Used
14911,F,California,34,39238,9/28/2019,GGOEGADC059513,Apparel,1,37.49,6.0,Clicked
14911,F,California,34,39239,9/28/2019,GGOEGBCR024399,Bags,3,13.99,6.0,Clicked
14911,F,California,34,39240,9/28/2019,GGOENEBQ079199,Nest-USA,1,79.0,6.0,Clicked
14911,F,California,34,39241,9/28/2019,GGOEGDHC018299,Drinkware,10,2.39,6.5,Clicked
14911,F,California,34,39241,9/28/2019,GGOEGDHR018499,Drinkware,10,2.39,6.5,Clicked
14911,F,California,34,39242,9/28/2019,GGOENEBQ086799,Nest,1,99.0,6.0,Clicked
14911,F,California,34,39243,9/28/2019,GGOENEBQ086799,Nest,1,99.0,6.0,Used
14911,F,California,34,39244,9/28/2019,GGOEAFKQ020599,Office,1,2.39,6.0,Used
14911,F,California,34,39244,9/28/2019,GGOEAKDH019899,Lifestyle,1,3.19,6.0,Not Used
14911,F,California,34,39244,9/28/2019,GGOEGDHQ015399,Drinkware,1,19.99,6.0,Used
14911,F,California,34,39244,9/28/2019,GGOEGDHR082199,Drinkware,1,11.19,6.0,Clicked
14911,F,California,34,39244,9/28/2019,GGOEGHGH019699,Lifestyle,1,2.8,6.0,Clicked
14911,F,California,34,39244,9/28/2019,GGOEGKAA019299,Office,1,1.59,6.0,Clicked
14911,F,California,34,39244,9/28/2019,GGOEGOLC014299,Office,1,4.79,6.0,Used
14911,F,California,34,39246,9/28/2019,GGOEGFKQ020399,Office,80,2.39,73.71,Clicked
14911,F,California,34,39246,9/28/2019,GGOEGFSR022099,Lifestyle,60,1.59,73.71,Clicked
14911,F,California,34,39246,9/28/2019,GGOEGOFH020299,Office,120,1.59,73.71,Not Used
14911,F,California,34,40863,10/16/2019,GGOENEBQ092299,Nest,1,349.0,6.0,Clicked
14911,F,California,34,40865,10/16/2019,GGOENEBQ092399,Nest,1,279.0,6.0,Clicked
14911,F,California,34,40866,10/16/2019,GGOENEBB078899,Nest-USA,2,119.0,6.0,Clicked
14911,F,California,34,40867,10/16/2019,GGOENEBQ079199,Nest-USA,5,79.0,6.0,Clicked
14911,F,California,34,40868,10/16/2019,GGOEADWQ015699,Drinkware,1,10.39,6.0,Clicked
14911,F,California,34,40869,10/16/2019,GGOENEBQ079099,Nest-USA,2,79.0,6.0,Not Used
14911,F,California,34,40870,10/16/2019,GGOENEBQ079099,Nest-USA,2,79.0,6.0,Used
14911,F,California,34,40872,10/16/2019,GGOENEBB078899,Nest-USA,1,119.0,6.0,Clicked
14911,F,California,34,40875,10/16/2019,GGOENEBQ086799,Nest,1,99.0,6.0,Not Used
14911,F,California,34,40876,10/16/2019,GGOEGAEC029117,Apparel,1,15.19,6.0,Used
14911,F,California,34,40876,10/16/2019,GGOEGAER029717,Apparel,1,15.19,6.0,Used
14911,F,California,34,40876,10/16/2019,GGOEGALJ073316,Apparel,3,15.19,6.0,Clicked
14911,F,California,34,40876,10/16/2019,GGOENEBQ086499,Nest,1,199.0,6.0,Not Used
14911,F,California,34,40877,10/16/2019,GGOENEBJ079499,Nest-USA,2,149.0,6.0,Clicked
14911,F,California,34,40881,10/16/2019,GGOEGCKQ084999,Accessories,1,3.99,6.0,Clicked
14911,F,California,34,42114,10/30/2019,GGOEGAEJ028114,Apparel,1,3.4,6.0,Clicked
14911,F,California,34,42114,10/30/2019,GGOEGDHC018299,Drinkware,1,2.39,6.0,Clicked
14911,F,California,34,42114,10/30/2019,GGOEGHGH019699,Lifestyle,1,2.8,6.0,Clicked
14911,F,California,34,42114,10/30/2019,GGOEGHGR019499,Lifestyle,1,2.8,6.0,Clicked
14911,F,California,34,42114,10/30/2019,GGOEGHGT019599,Lifestyle,1,2.8,6.0,Clicked
14911,F,California,34,42114,10/30/2019,GGOEGOAQ012899,Office,3,2.0,6.0,Clicked
14911,F,California,34,42114,10/30/2019,GGOEGOCL087799,Office,1,12.79,6.0,Not Used
14911,F,California,34,42115,10/30/2019,GGOEGALJ073314,Apparel,1,15.19,6.0,Used
14911,F,California,34,42117,10/30/2019,GGOENEBB078899,Nest-USA,1,119.0,6.0,Clicked
14911,F,California,34,42119,10/30/2019,GGOEGDHC074099,Drinkware,2,23.99,75.0,Used
14911,F,California,34,42119,10/30/2019,GGOEGPJC019099,Lifestyle,1,1.5,75.0,Used
14911,F,California,34,42120,10/30/2019,GGOEGDHC018299,Drinkware,15,2.39,20.22,Clicked
14911,F,California,34,42120,10/30/2019,GGOEGDHR018499,Drinkware,15,2.39,20.22,Clicked
14911,F,California,34,42120,10/30/2019,GGOEGOAQ012899,Office,30,2.0,20.22,Clicked
14911,F,California,34,42121,10/30/2019,GGOENEBQ084699,Nest-USA,1,149.0,6.0,Used
14911,F,California,34,42122,10/30/2019,GGOEGAAJ032613,Apparel,1,3.8,6.0,Clicked
14911,F,California,34,42122,10/30/2019,GGOEGAPB057616,Apparel,1,21.6,6.0,Clicked
14911,F,California,34,42122,10/30/2019,GGOEGAQB036017,Apparel,1,11.2,6.0,Used
14911,F,California,34,42122,10/30/2019,GGOEGHPB071610,Apparel,2,8.79,6.0,Used
14911,F,California,34,42123,10/30/2019,GGOEADWQ015699,Drinkware,12,12.99,6.0,Not Used
14911,F,California,34,42123,10/30/2019,GGOEAKDH019899,Lifestyle,25,3.99,6.0,Clicked
14911,F,California,34,42123,10/30/2019,GGOEGBMJ013399,Bags,40,4.99,6.0,Used
14911,F,California,34,42123,10/30/2019,GGOEGBRJ037399,Bags,6,69.99,6.0,Clicked
14911,F,California,34,42123,10/30/2019,GGOEGDHC018299,Drinkware,41,2.99,6.0,Not Used
14911,F,California,34,42123,10/30/2019,GGOEGDHC074099,Drinkware,30,23.99,6.0,Clicked
14911,F,California,34,42123,10/30/2019,GGOEGDHR018499,Drinkware,41,2.99,6.0,Used
14911,F,California,34,42123,10/30/2019,GGOEGHGH019699,Lifestyle,40,3.5,6.0,Used
14911,F,California,34,42123,10/30/2019,GGOEGHPB071610,Apparel,12,10.99,6.0,Clicked
14911,F,California,34,42123,10/30/2019,GGOEGPJC019099,Lifestyle,9,1.5,6.0,Not Used
14911,F,California,34,42124,10/30/2019,GGOENEBQ092399,Nest,1,279.0,6.0,Clicked
14911,F,California,34,42125,10/30/2019,GGOEGBRJ037299,Bags,1,79.99,6.0,Clicked
14911,F,California,34,42129,10/30/2019,GGOENEBQ086799,Nest,2,99.0,6.0,Clicked
14911,F,California,34,42130,10/30/2019,GGOENEBJ079499,Nest-USA,1,149.0,6.0,Used
14911,F,California,34,42130,10/30/2019,GGOENEBQ079199,Nest-USA,2,79.0,6.0,Not Used
14911,F,California,34,42131,10/30/2019,GGOENEBQ086499,Nest,1,199.0,6.0,Clicked
14911,F,California,34,42131,10/30/2019,GGOENEBQ086799,Nest,1,99.0,6.0,Not Used
14911,F,California,34,42132,10/30/2019,GGOENEBQ078999,Nest-USA,2,119.0,6.0,Not Used
14911,F,California,34,42133,10/30/2019,GGOENEBJ079499,Nest-USA,2,149.0,6.0,Clicked
14911,F,California,34,42134,10/30/2019,GGOENEBQ086799,Nest,2,99.0,6.0,Used
14911,F,California,34,42138,10/30/2019,GGOEGAEJ028114,Apparel,1,3.4,6.0,Not Used
14911,F,California,34,42138,10/30/2019,GGOEGAPB057614,Apparel,1,21.6,6.0,Clicked
14911,F,California,34,42138,10/30/2019,GGOEGAYR068224,Apparel,1,15.19,6.0,Clicked
14911,F,California,34,42138,10/30/2019,GGOEGDHR018499,Drinkware,2,2.39,6.0,Used
14911,F,California,34,42138,10/30/2019,GGOEGHGR019499,Lifestyle,1,2.8,6.0,Used
14911,F,California,34,42138,10/30/2019,GGOEGHGT019599,Lifestyle,1,2.8,6.0,Used
14911,F,California,34,42138,10/30/2019,GGOEGKAA019299,Office,2,1.59,6.0,Used
14911,F,California,34,42138,10/30/2019,GGOEGOCL087799,Office,1,12.79,6.0,Clicked
14911,F,California,34,42139,10/30/2019,GGOENEBQ084699,Nest-USA,2,149.0,12.99,Clicked
14911,F,California,34,42140,10/30/2019,GGOENEBB078899,Nest-USA,1,119.0,6.0,Used
14911,F,California,34,42140,10/30/2019,GGOENEBQ078999,Nest-USA,1,119.0,6.0,Used
